date,open,high,low,volume,close
09/10/2013 13:07:54,1681.25,1681.75,1680.75,21005,1680.75
09/10/2013 13:12:25,1680.75,1682,1680.25,21394,1681.5
09/10/2013 13:21:40,1681.5,1681.75,1680.25,21206,1681
09/10/2013 13:32:57,1681,1681.5,1679.5,21211,1679.5
09/10/2013 13:41:08,1679.5,1680.5,1679.25,21222,1680.25
09/10/2013 13:51:04,1680.25,1681,1680,21207,1680.5
09/10/2013 13:59:31,1680.5,1682,1680,21210,1681.75
09/10/2013 14:05:33,1681.75,1682,1681.25,21198,1681.75
09/10/2013 14:12:22,1681.75,1682.5,1681,21196,1681.5
09/10/2013 14:19:47,1681.5,1682,1680.5,21194,1681.5
09/10/2013 14:27:38,1681.5,1682.5,1681.25,21201,1682.25
09/10/2013 14:34:10,1682.25,1682.75,1681.75,21153,1682.5
09/10/2013 14:41:06,1682.5,1682.75,1681.5,21226,1681.5
09/10/2013 14:47:19,1681.5,1682.25,1680.25,21199,1681.25
09/10/2013 14:52:54,1681.5,1682.5,1681,21193,1681.25
09/10/2013 14:58:03,1681.25,1682,1681,21199,1681.75
09/10/2013 14:59:45,1681.75,1683.25,1681.75,21150,1683
09/10/2013 15:00:00,1683,1683.25,1682.75,21213,1683
09/10/2013 15:00:36,1683,1683.25,1682,21170,1682.25
09/10/2013 15:03:13,1682.25,1683,1682.25,21185,1682.5
09/10/2013 15:08:30,1682.5,1683,1682.25,21137,1682.25
09/10/2013 15:31:21,1682.25,1682.75,1681.75,21249,1682.5
09/10/2013 20:06:43,1682.5,1683,1680.25,21193,1680.75
09/10/2013 21:32:10,1680.75,1684,1679.75,21197,1681.5
09/11/2013 2:10:43,1681.5,1682.75,1679.75,21208,1680.5
09/11/2013 3:24:29,1680.5,1682.5,1679.75,21199,1681.5
09/11/2013 5:01:22,1681.5,1683.5,1680.5,21188,1681
09/11/2013 6:33:21,1681,1683,1680.75,21198,1681.5
09/11/2013 7:17:06,1681.5,1682.75,1679.75,21195,1681.5
09/11/2013 8:10:14,1681.5,1681.5,1680.25,21212,1680.75
09/11/2013 8:30:02,1680.75,1681.25,1679.25,21215,1681
09/11/2013 8:31:11,1681,1682,1680.5,21199,1681.5
09/11/2013 8:33:57,1681.5,1682,1680,21198,1680
09/11/2013 8:36:34,1680,1682.25,1679.75,21185,1682.25
09/11/2013 8:38:59,1682.25,1682.75,1680.75,21215,1682
09/11/2013 8:42:26,1682,1682.75,1681.5,21189,1682.25
09/11/2013 8:48:08,1682.25,1682.75,1681.25,21194,1682
09/11/2013 8:53:37,1682,1682.25,1680.5,21181,1680.75
09/11/2013 8:57:20,1680.75,1681.25,1678.75,21214,1679
09/11/2013 9:01:50,1679,1680.5,1678.5,21168,1680.5
09/11/2013 9:05:12,1680.5,1681,1680,21269,1680.5
09/11/2013 9:09:17,1680.5,1681.5,1680,21185,1680
09/11/2013 9:12:30,1680,1680.25,1679.25,21250,1679.75
09/11/2013 9:15:45,1679.75,1681,1679,21225,1679
09/11/2013 9:19:07,1679,1680.25,1678.5,21169,1679
09/11/2013 9:22:28,1679,1679.5,1677.75,21294,1678.5
09/11/2013 9:28:28,1678.5,1679,1678,21239,1678.5
09/11/2013 9:34:27,1678.5,1679.25,1677.75,21037,1679
09/11/2013 9:37:43,1679,1680,1679,21418,1679.25
09/11/2013 9:46:33,1679.25,1680,1678.75,21217,1679
09/11/2013 9:54:02,1679,1679.75,1678.25,21240,1679.75
09/11/2013 10:00:25,1679.75,1680.75,1679,21180,1680.5
09/11/2013 10:06:34,1680.5,1680.75,1680,21252,1680.25
09/11/2013 10:11:27,1680.25,1681.75,1680.25,21186,1681.5
09/11/2013 10:17:19,1681.5,1682.25,1681.25,21211,1681.5
09/11/2013 10:23:53,1681.5,1682.25,1681,21196,1681.75
09/11/2013 10:29:38,1681.75,1682.25,1681.5,21196,1681.75
09/11/2013 10:32:28,1681.75,1683.5,1681.5,21173,1683.5
09/11/2013 10:34:10,1683.5,1684.5,1683.25,21165,1683.75
09/11/2013 10:37:40,1683.75,1685.25,1683.5,21174,1685.25
09/11/2013 10:40:45,1685.25,1685.75,1684.5,21141,1684.5
09/11/2013 10:49:34,1684.5,1685,1684.25,21127,1684.5
09/11/2013 10:56:42,1684.5,1684.75,1684,21206,1684.5
09/11/2013 11:02:24,1684.5,1684.75,1683.5,21159,1683.5
09/11/2013 11:08:57,1683.5,1684.5,1683.5,21104,1684.5
09/11/2013 11:15:12,1684.5,1685.25,1684,21192,1684.75
09/11/2013 11:19:31,1684.75,1685.5,1684.75,21184,1685
09/11/2013 11:26:26,1685,1685.25,1684.5,21144,1684.5
09/11/2013 11:30:03,1684.5,1686.25,1684.25,21167,1686
09/11/2013 11:39:15,1686,1686,1684.75,21124,1685.25
09/11/2013 11:48:53,1685.25,1685.75,1684.5,21113,1685
09/11/2013 11:57:27,1685,1686,1685,21212,1685.75
09/11/2013 12:08:15,1685.75,1686.25,1684.75,21148,1685
09/11/2013 12:14:56,1685,1685.5,1684.75,21151,1685.25
09/11/2013 12:25:36,1685.25,1685.75,1684.75,21148,1685
09/11/2013 12:33:36,1685,1686.75,1685,21143,1686.5
09/11/2013 12:39:53,1686.5,1687.5,1686.25,21131,1686.75
09/11/2013 12:49:55,1686.75,1687.5,1686.5,21127,1687.25
09/11/2013 13:00:29,1687.25,1687.25,1686.5,21130,1687
09/11/2013 13:12:55,1687,1687.75,1686.25,21084,1686.5
09/11/2013 13:21:30,1686.5,1686.75,1685.75,21177,1686
09/11/2013 13:29:52,1686,1686.75,1685.5,21075,1686.5
09/11/2013 13:41:14,1686.5,1686.75,1686,21209,1686.25
09/11/2013 13:53:34,1686.25,1687,1685.75,21130,1686
09/11/2013 14:01:40,1686,1686.25,1685,21148,1686
09/11/2013 14:09:54,1686,1686,1685,21149,1685.25
09/11/2013 14:17:47,1685.25,1685.75,1684.5,21145,1684.75
09/11/2013 14:29:10,1684.75,1685.5,1684.5,21153,1685.5
09/11/2013 14:37:51,1685.5,1685.5,1684.25,21158,1685
09/11/2013 14:45:23,1685,1686,1684.75,21129,1685.5
09/11/2013 14:52:47,1685.5,1685.75,1684.5,21175,1685.25
09/11/2013 14:58:30,1685.25,1687,1684.75,21128,1686.75
09/11/2013 14:59:55,1686.75,1687.75,1686.75,21115,1687.5
09/11/2013 15:00:17,1687.75,1688.5,1687.5,21132,1688.25
09/11/2013 15:03:12,1688,1688.5,1687.5,21112,1688.5
09/11/2013 15:12:02,1688.5,1688.5,1687.75,21119,1688.25
09/11/2013 16:05:50,1688.25,1690,1688.25,21107,1690
09/11/2013 20:22:53,1690,1690.5,1687.5,21105,1689.25
09/12/2013 1:42:52,1689.5,1690,1687,21115,1687
09/12/2013 3:16:38,1687,1688.25,1686.75,21122,1687.25
09/12/2013 4:38:18,1687.5,1687.5,1685.25,21096,1686.75
09/12/2013 6:11:48,1686.75,1687.75,1685.25,21173,1687.25
09/12/2013 6:59:53,1687.25,1689.5,1686.75,21114,1689.25
09/12/2013 7:38:19,1689.25,1689.5,1687,21110,1688.25
09/12/2013 8:26:13,1688.25,1689,1687,21116,1687.25
09/12/2013 8:31:38,1687.25,1689,1687,21119,1687.75
09/12/2013 8:36:23,1687.75,1688.25,1686.75,21122,1686.75
09/12/2013 8:39:05,1686.75,1687,1685.5,21122,1686.25
09/12/2013 8:42:13,1686.25,1686.75,1685,21162,1685.25
09/12/2013 8:47:36,1685.25,1687.25,1685.25,21136,1687.25
09/12/2013 8:52:14,1687.25,1687.5,1686.25,21123,1686.75
09/12/2013 8:58:24,1686.75,1688.25,1686.25,21130,1688
09/12/2013 9:07:34,1688,1688.75,1687,21119,1688
09/12/2013 9:19:35,1688,1688.75,1687,21121,1687.5
09/12/2013 9:30:47,1687.5,1689.75,1687.25,21103,1689.5
09/12/2013 9:43:39,1689.75,1690,1688.75,21092,1689.25
09/12/2013 9:57:23,1689.25,1689.5,1688.5,21118,1688.5
09/12/2013 10:08:42,1688.5,1688.75,1687.5,21109,1687.75
09/12/2013 10:17:39,1687.75,1688,1685.75,21136,1686
09/12/2013 10:26:02,1686,1687.25,1685.25,21087,1686.5
09/12/2013 10:33:59,1686.5,1687.5,1685.25,21186,1685.5
09/12/2013 10:39:43,1685.5,1686.25,1684.25,21147,1684.5
09/12/2013 10:52:40,1684.5,1685.5,1684.25,21163,1685
09/12/2013 11:04:25,1685,1686.25,1684,21151,1684.5
09/12/2013 11:12:01,1684.5,1685,1683.75,21159,1683.75
09/12/2013 11:22:15,1683.75,1684,1682.5,21173,1682.5
09/12/2013 11:30:03,1682.5,1683,1681.75,21195,1683
09/12/2013 11:45:01,1683,1684.5,1682.75,21164,1684
09/12/2013 12:09:48,1684,1685.25,1683.25,21170,1685.25
09/12/2013 12:22:18,1685.25,1687.5,1685,21134,1686.75
09/12/2013 12:47:32,1686.75,1687.25,1685.5,21140,1686.5
09/12/2013 13:13:00,1686.5,1686.75,1685.5,21128,1685.75
09/12/2013 13:27:16,1685.75,1686.75,1685,21156,1686
09/12/2013 13:45:53,1686,1686.25,1683.75,21155,1685
09/12/2013 13:59:43,1685,1686.75,1684.75,21070,1686
09/12/2013 14:09:34,1686,1686.75,1684,21225,1684
09/12/2013 14:18:29,1684,1684.5,1682.75,21158,1682.75
09/12/2013 14:26:19,1682.75,1684.25,1682.5,21159,1684
09/12/2013 14:38:04,1684.25,1684.25,1683.25,21200,1684
09/12/2013 14:49:07,1684,1684.25,1682,21153,1682.5
09/12/2013 14:56:02,1682.5,1682.75,1681.25,21211,1682.5
09/12/2013 14:59:53,1682.5,1683,1682,21147,1683
09/12/2013 15:00:01,1682.75,1685,1682.75,21201,1684.75
09/12/2013 15:01:39,1684.75,1685,1684.25,21156,1684.5
09/12/2013 15:10:18,1684.5,1685,1683.75,21172,1685
09/12/2013 19:55:21,1685,1685.75,1678,21166,1680.5
09/13/2013 1:51:01,1680.5,1680.5,1674,21254,1676.5
09/13/2013 3:24:55,1676.5,1679,1675.5,21254,1675.75
09/13/2013 6:41:26,1675.75,1678.25,1674.75,21259,1678
09/13/2013 7:33:47,1678,1680.5,1677.75,21225,1678.75
09/13/2013 8:29:59,1678.75,1679.75,1678,21228,1679
09/13/2013 8:34:06,1679.25,1680.25,1678,21203,1678.25
09/13/2013 8:38:01,1678.25,1679.5,1677.75,21251,1679.25
09/13/2013 8:42:22,1679.25,1680.5,1678.75,21219,1679
09/13/2013 8:49:07,1679,1680.25,1678.75,21237,1679.75
09/13/2013 8:55:37,1679.75,1682.25,1679,21030,1680
09/13/2013 8:59:38,1680,1680.75,1679,21389,1680.25
09/13/2013 9:05:10,1680.25,1680.5,1678,21176,1678
09/13/2013 9:10:58,1678,1678.5,1677,21302,1677.5
09/13/2013 9:16:50,1677.5,1677.75,1676,21259,1676.25
09/13/2013 9:24:36,1676.25,1677.25,1675.75,21252,1676.25
09/13/2013 9:30:39,1676.25,1677,1675,21280,1676.75
09/13/2013 9:37:59,1676.75,1677.75,1676.5,21253,1677.25
09/13/2013 9:44:24,1677.25,1679.5,1677.25,21238,1679
09/13/2013 9:55:01,1679,1679.25,1678,21234,1679.25
09/13/2013 10:02:03,1679.25,1679.75,1678.5,21207,1678.75
09/13/2013 10:18:14,1678.75,1680,1678.5,21249,1679.75
09/13/2013 10:28:10,1679.75,1681.5,1679.25,21169,1680.5
09/13/2013 10:41:38,1680.5,1681.25,1680,21250,1680.25
09/13/2013 11:13:01,1680.25,1681.25,1680,21194,1680.5
09/13/2013 11:42:01,1680.5,1681.75,1679.5,21224,1679.75
09/13/2013 12:14:17,1679.75,1681,1679.25,21217,1680.75
09/13/2013 13:01:53,1680.75,1681.75,1680,21199,1681.5
09/13/2013 13:27:00,1681.5,1682,1680.5,21199,1680.75
09/13/2013 14:08:32,1680.75,1681.25,1680,21210,1680.25
09/13/2013 14:35:16,1680.25,1681,1679.5,21219,1680.5
09/13/2013 14:53:28,1680.5,1680.75,1678.75,21143,1679
09/13/2013 14:59:06,1679,1681,1678.75,21218,1680.75
09/13/2013 14:59:58,1680.75,1681.5,1680.25,21272,1681.25
09/13/2013 15:01:26,1681.25,1681.5,1680.25,21170,1680.75
09/13/2013 15:13:37,1680.75,1682.25,1680.75,21232,1682
09/15/2013 17:00:24,1682,1696.25,1681.75,21121,1696
09/15/2013 17:10:29,1696,1701.5,1695.25,20934,1698.25
09/15/2013 17:42:15,1698.5,1702.5,1698.25,20970,1702
09/15/2013 18:47:07,1702,1703.75,1700.25,20980,1700.5
09/15/2013 22:27:06,1700.25,1701,1699,20993,1700.25
09/16/2013 2:00:11,1700.25,1701,1698.5,20981,1699.25
09/16/2013 2:37:51,1699.25,1699.25,1697.5,20990,1698.25
09/16/2013 3:24:51,1698.25,1702.5,1698.25,20927,1701.75
09/16/2013 5:10:18,1702,1702.5,1699.75,20984,1700.75
09/16/2013 6:41:26,1700.75,1701,1699,20943,1699.75
09/16/2013 7:45:32,1699.75,1700,1698,20979,1698
09/16/2013 8:15:43,1698,1699.5,1697.5,20973,1699
09/16/2013 8:30:30,1699,1700,1699,21013,1699.75
09/16/2013 8:32:36,1699.75,1700.5,1698,20969,1698.25
09/16/2013 8:35:33,1698.25,1698.5,1697.25,20969,1697.5
09/16/2013 8:37:35,1697.5,1697.5,1696,21039,1696
09/16/2013 8:40:29,1696,1696.75,1695.5,20999,1696
09/16/2013 8:42:05,1696,1696.25,1694.5,21030,1694.75
09/16/2013 8:44:58,1694.75,1695.75,1694.25,21027,1694.25
09/16/2013 8:48:55,1694.25,1695,1694,21033,1695
09/16/2013 8:52:06,1695,1696,1694.75,21030,1695
09/16/2013 8:56:44,1695,1695.5,1693.5,21008,1693.75
09/16/2013 9:01:32,1693.75,1695.25,1693.5,21055,1694.5
09/16/2013 9:03:07,1694.5,1695.25,1692,21066,1692.5
09/16/2013 9:05:33,1692.5,1693.75,1691.75,21044,1693
09/16/2013 9:09:22,1693,1694.25,1692.75,21052,1694
09/16/2013 9:16:06,1694,1695.5,1693.25,21017,1695
09/16/2013 9:22:43,1695,1695.75,1694.75,21050,1695.25
09/16/2013 9:31:01,1695.25,1696,1694.5,21028,1695
09/16/2013 9:36:32,1695,1696.75,1695,21012,1695.25
09/16/2013 9:42:29,1695.5,1696.25,1695,20979,1695.5
09/16/2013 9:52:28,1695.5,1696,1694.5,21057,1695.5
09/16/2013 10:00:29,1695.5,1695.75,1693.75,21047,1694.5
09/16/2013 10:05:32,1694.5,1695,1693.75,21043,1694.5
09/16/2013 10:17:29,1694.5,1695.5,1694.25,20941,1695
09/16/2013 10:30:32,1695.25,1696.25,1694.5,21079,1696.25
09/16/2013 10:41:41,1696.25,1697,1695.75,21045,1696.75
09/16/2013 10:59:56,1696.75,1697.25,1696.25,21008,1697
09/16/2013 11:11:17,1697,1697.5,1696.5,21002,1697.25
09/16/2013 11:17:33,1697.25,1698.5,1697,20998,1698.25
09/16/2013 11:32:20,1698.25,1698.5,1696.5,20998,1696.75
09/16/2013 11:53:38,1696.75,1697.5,1696.25,21004,1696.5
09/16/2013 12:07:55,1696.5,1696.75,1695,21008,1695.5
09/16/2013 12:32:11,1695.5,1695.5,1694.25,21036,1694.75
09/16/2013 12:42:01,1694.75,1695,1692.5,21057,1692.75
09/16/2013 12:43:30,1692.75,1693,1690,21075,1690.25
09/16/2013 12:52:38,1690.25,1692.5,1690.25,21069,1692
09/16/2013 13:03:36,1692,1693.25,1691.75,21062,1692.75
09/16/2013 13:18:14,1692.75,1693,1691.25,21059,1692.75
09/16/2013 13:31:11,1692.75,1693.25,1691,21069,1691.5
09/16/2013 13:36:03,1691.5,1692,1690,21079,1690.75
09/16/2013 13:42:11,1690.75,1691,1689.25,21099,1689.75
09/16/2013 13:50:54,1689.75,1691.25,1689,21089,1690.75
09/16/2013 14:05:14,1690.75,1691.5,1689.75,21084,1690.75
09/16/2013 14:14:54,1691,1692.5,1690.25,21072,1692
09/16/2013 14:27:22,1692,1692.25,1690.5,21073,1690.75
09/16/2013 14:34:22,1690.75,1691,1688.75,21092,1690.25
09/16/2013 14:39:06,1690.25,1690.5,1688.25,21100,1689.25
09/16/2013 14:43:52,1689.25,1690.5,1688,21073,1688
09/16/2013 14:50:19,1688,1689.75,1688,21132,1689.5
09/16/2013 14:55:52,1689.5,1690.5,1689.25,21095,1690
09/16/2013 14:59:14,1690,1691,1689.5,21083,1690.75
09/16/2013 15:00:05,1690.75,1691.5,1690,21046,1691
09/16/2013 15:03:42,1691,1691.25,1690,21117,1690.25
09/16/2013 15:11:32,1690.25,1691.5,1689.5,20947,1691.5
09/16/2013 17:01:55,1691.25,1692.25,1688.75,21226,1689.75
09/17/2013 0:22:26,1690,1690.75,1688,21097,1689
09/17/2013 2:56:59,1689,1691.25,1688,21097,1688.25
09/17/2013 4:33:51,1688.25,1690.5,1687.75,21103,1688.25
09/17/2013 6:20:32,1688.25,1689.75,1688,21105,1689.5
09/17/2013 7:10:12,1689.5,1691.5,1689.25,21078,1691.25
09/17/2013 7:43:59,1691.25,1692.75,1690.75,21062,1692
09/17/2013 8:07:11,1692,1693.25,1691.5,21070,1692.25
09/17/2013 8:30:05,1692.25,1692.75,1691.75,20818,1692.75
09/17/2013 8:32:28,1692.5,1694,1692.25,21302,1693.75
09/17/2013 8:36:18,1693.75,1694.5,1693.25,21036,1694
09/17/2013 8:41:06,1694,1694.5,1693.5,21047,1694.25
09/17/2013 8:45:45,1694.5,1695.25,1694,21034,1694.75
09/17/2013 8:50:28,1694.75,1695.5,1694.25,21018,1695.5
09/17/2013 8:53:57,1695.5,1696.5,1695.25,21024,1696.25
09/17/2013 9:01:28,1696.25,1696.5,1694.75,21028,1695.25
09/17/2013 9:07:53,1695.25,1696.25,1695,21025,1696.25
09/17/2013 9:12:58,1696.25,1696.5,1695.5,21004,1696.25
09/17/2013 9:20:52,1696.25,1697.25,1696,21009,1697
09/17/2013 9:31:47,1697,1697.25,1696.25,21017,1697
09/17/2013 9:41:09,1697,1697.75,1696.25,20957,1696.25
09/17/2013 9:51:02,1696.25,1697,1695.75,21054,1696
09/17/2013 10:02:33,1696,1696.75,1695.5,21022,1696
09/17/2013 10:16:08,1696.25,1697,1695.5,21010,1695.75
09/17/2013 10:31:23,1695.75,1697.25,1695.75,21007,1697
09/17/2013 10:47:21,1697,1697,1695.5,21013,1696.25
09/17/2013 11:14:48,1696.25,1696.75,1695.5,21001,1696
09/17/2013 11:48:55,1696,1697,1695.75,21028,1696.75
09/17/2013 12:03:32,1696.75,1698.5,1696.5,21000,1698.5
09/17/2013 12:20:06,1698.5,1698.5,1697,20994,1697
09/17/2013 12:55:57,1697,1698.25,1697,20998,1698
09/17/2013 13:18:57,1698,1698.75,1697.5,20990,1697.5
09/17/2013 13:37:37,1697.5,1698.5,1697.25,20992,1698.25
09/17/2013 14:00:43,1698.25,1698.5,1697.5,20991,1697.75
09/17/2013 14:22:26,1697.75,1698.25,1697.5,20943,1698.25
09/17/2013 14:32:42,1698.25,1698.25,1697.25,21046,1697.25
09/17/2013 14:42:56,1697.25,1697.5,1696.5,20984,1697
09/17/2013 14:51:38,1697,1698,1696.75,20570,1697.25
09/17/2013 14:58:28,1697.25,1697.75,1697,21449,1697.75
09/17/2013 14:59:59,1697.75,1698.25,1697.5,20944,1698
09/17/2013 15:01:51,1698,1698.5,1697.5,21036,1698
09/17/2013 15:11:38,1698,1698.25,1697.5,20908,1697.75
09/17/2013 15:38:32,1698,1699.5,1697.75,21076,1699
09/17/2013 21:18:54,1699,1700.75,1698.25,20970,1700.75
09/18/2013 2:24:20,1700.75,1701,1698.25,20965,1698.75
09/18/2013 3:59:13,1698.75,1700.75,1698,20985,1700.75
09/18/2013 5:14:54,1700.75,1701.75,1699.75,20956,1700.5
09/18/2013 6:56:30,1700.25,1700.75,1699.25,20973,1699.25
09/18/2013 7:28:58,1699.25,1700.25,1698.75,20968,1698.75
09/18/2013 8:12:02,1698.75,1699.5,1697.75,20988,1697.75
09/18/2013 8:30:06,1697.75,1698.5,1697.25,20983,1697.75
09/18/2013 8:33:14,1697.75,1698.75,1697,21001,1697.25
09/18/2013 8:38:15,1697.25,1698.75,1697,20986,1698.5
09/18/2013 8:43:59,1698.5,1698.5,1697,21000,1698
09/18/2013 8:51:47,1698,1698.75,1697.25,20993,1698.25
09/18/2013 8:59:34,1698.25,1699,1697.5,20988,1698
09/18/2013 9:05:58,1698,1698.75,1697.25,20986,1698.75
09/18/2013 9:14:32,1698.75,1699.25,1698.25,20987,1698.5
09/18/2013 9:23:31,1698.5,1698.75,1697,20995,1697
09/18/2013 9:28:30,1697,1697.25,1695.5,21007,1695.75
09/18/2013 9:34:49,1695.75,1696.25,1695,21005,1695.75
09/18/2013 9:42:19,1695.75,1696.5,1695,21037,1696
09/18/2013 9:50:03,1696,1696,1694.5,21026,1695.25
09/18/2013 10:01:40,1695.25,1696.25,1695,20883,1696
09/18/2013 10:16:15,1696,1696.5,1695.5,21157,1695.5
09/18/2013 10:31:45,1695.5,1696,1695,21020,1695.75
09/18/2013 10:43:18,1695.75,1696.25,1694.5,21017,1694.75
09/18/2013 10:52:13,1694.75,1695.5,1694,21037,1695
09/18/2013 11:03:27,1695,1695.5,1693.75,21040,1694
09/18/2013 11:18:02,1694,1694.75,1693.5,21039,1694
09/18/2013 11:26:11,1694,1694.5,1693.25,21045,1693.75
09/18/2013 11:49:34,1693.75,1694.75,1693.5,21040,1694.5
09/18/2013 12:07:56,1694.5,1695.75,1694.5,21026,1695.25
09/18/2013 12:20:57,1695.25,1696.5,1695,21020,1696
09/18/2013 12:29:44,1696,1697.5,1696,21004,1696.75
09/18/2013 12:48:34,1696.75,1697.25,1695.5,21008,1696
09/18/2013 13:00:00,1696,1700,1695,21017,1700
09/18/2013 13:00:14,1700,1706.5,1698.5,20930,1706.25
09/18/2013 13:00:36,1706.25,1709.5,1705.25,20874,1709.25
09/18/2013 13:01:01,1709.25,1713,1708.75,20825,1711.75
09/18/2013 13:01:25,1711.75,1712,1710,20841,1710.75
09/18/2013 13:02:00,1710.75,1711,1708.75,20836,1710
09/18/2013 13:02:48,1710,1711.75,1710,20808,1711.75
09/18/2013 13:04:03,1711.5,1712,1706.5,20884,1706.75
09/18/2013 13:05:24,1706.75,1708.25,1706.25,20861,1706.5
09/18/2013 13:06:42,1706.5,1710,1706,20884,1709.75
09/18/2013 13:08:03,1709.75,1710.5,1708.5,20818,1709
09/18/2013 13:09:38,1709,1710,1707.75,20893,1709.75
09/18/2013 13:10:43,1709.75,1712,1709.5,20815,1712
09/18/2013 13:11:30,1712,1714,1711.5,20822,1713.25
09/18/2013 13:12:06,1713.25,1715.5,1713.25,20797,1714.75
09/18/2013 13:13:01,1714.75,1715.5,1713.5,20783,1713.75
09/18/2013 13:14:29,1714,1714,1712.75,20814,1713
09/18/2013 13:15:59,1713,1714.25,1711.75,20801,1714.25
09/18/2013 13:18:20,1714.25,1714.25,1712,20806,1712.5
09/18/2013 13:21:04,1712.5,1714,1712,20815,1714
09/18/2013 13:22:15,1714,1716,1713,20784,1715.75
09/18/2013 13:23:51,1715.75,1717,1715.25,20755,1716.5
09/18/2013 13:26:38,1716.5,1717,1715.5,20789,1715.75
09/18/2013 13:29:00,1715.75,1716.25,1713.75,20782,1714.25
09/18/2013 13:31:56,1714.25,1714.75,1712.75,20802,1713.75
09/18/2013 13:34:28,1713.75,1714.25,1712,20776,1713.25
09/18/2013 13:37:59,1713.25,1714.5,1713,20767,1713.25
09/18/2013 13:41:41,1713.25,1715.25,1712.5,20861,1714.25
09/18/2013 13:45:36,1714.25,1716,1714.25,20783,1715
09/18/2013 13:48:20,1715,1717.25,1714.75,20762,1716.5
09/18/2013 13:50:48,1716.5,1718.25,1715.25,20769,1717.75
09/18/2013 13:54:30,1717.75,1719.5,1717.5,20742,1719.5
09/18/2013 13:57:20,1719.5,1720,1718.5,20732,1719.75
09/18/2013 13:59:02,1719.75,1721.75,1719.75,20715,1721.75
09/18/2013 14:00:06,1721.75,1723,1721,20692,1723
09/18/2013 14:01:49,1723,1723.25,1721.25,20708,1721.75
09/18/2013 14:04:46,1721.75,1723,1721.5,20664,1722
09/18/2013 14:07:40,1722,1722.25,1720.25,20738,1721
09/18/2013 14:11:54,1721,1721.5,1719.75,20714,1720
09/18/2013 14:15:47,1720,1721,1719.25,20730,1719.25
09/18/2013 14:19:15,1719.5,1720,1718,20703,1718.25
09/18/2013 14:22:45,1718.25,1718.5,1717.5,20782,1717.75
09/18/2013 14:26:47,1717.75,1719,1717.75,20742,1718
09/18/2013 14:29:37,1718,1718.75,1716.75,20424,1717
09/18/2013 14:31:49,1717,1718.5,1716.75,21051,1717.5
09/18/2013 14:35:19,1717.5,1718,1716.75,20778,1717.75
09/18/2013 14:39:27,1717.75,1719.25,1717,20751,1719.25
09/18/2013 14:43:40,1719.25,1719.75,1718.75,20733,1719
09/18/2013 14:48:15,1719,1719.25,1718,20740,1718.5
09/18/2013 14:52:37,1718.5,1719.25,1717.75,20741,1717.75
09/18/2013 14:55:23,1717.75,1718,1716.25,20737,1717
09/18/2013 14:58:23,1717,1718.25,1716.75,20775,1718
09/18/2013 14:59:42,1718,1718.5,1717.75,20462,1718.5
09/18/2013 14:59:59,1718.5,1718.75,1718,21029,1718.5
09/18/2013 15:00:07,1718.5,1719.25,1718.25,20723,1718.75
09/18/2013 15:00:46,1718.75,1719,1717.5,20756,1717.75
09/18/2013 15:03:01,1717.75,1718.25,1717.25,20744,1717.75
09/18/2013 15:08:28,1717.75,1718.25,1717.5,20755,1717.75
09/18/2013 15:14:33,1717.75,1718.25,1717.25,20753,1718
09/18/2013 17:29:55,1718,1719.5,1717.5,20743,1718.75
09/18/2013 20:49:51,1718.75,1720.5,1718.25,20722,1719.25
09/19/2013 0:57:39,1719.25,1720.75,1718.75,20724,1720.5
09/19/2013 2:06:44,1720.5,1721.25,1719,20730,1720.75
09/19/2013 2:34:36,1720.75,1722.25,1720.5,20711,1722.25
09/19/2013 3:05:13,1722.25,1723.75,1721.75,20692,1723
09/19/2013 4:01:36,1723,1723.75,1722.25,20690,1723.5
09/19/2013 4:32:07,1723.5,1726,1723.25,20660,1725.75
09/19/2013 5:10:11,1725.75,1726.75,1725,20661,1725.5
09/19/2013 6:12:02,1725.5,1726.5,1724,20658,1724
09/19/2013 7:07:40,1724,1724.5,1721.75,20687,1722.75
09/19/2013 7:33:07,1722.5,1722.75,1721.25,20700,1721.75
09/19/2013 7:51:44,1721.75,1723,1721,20698,1721.5
09/19/2013 8:18:49,1721.5,1722.75,1721.25,20675,1722.25
09/19/2013 8:30:17,1722.25,1723.5,1722.25,20709,1723
09/19/2013 8:33:45,1723,1723.25,1722.5,20689,1723
09/19/2013 8:36:27,1723,1723.75,1722.75,20687,1723.25
09/19/2013 8:39:05,1723.25,1723.5,1721,20697,1721.25
09/19/2013 8:41:21,1721.25,1721.5,1720.25,20712,1720.75
09/19/2013 8:43:49,1720.75,1721.25,1719.5,20684,1719.5
09/19/2013 8:45:47,1719.5,1720.75,1719.25,20751,1720.5
09/19/2013 8:47:48,1720.5,1721,1719,20728,1719.75
09/19/2013 8:51:07,1719.75,1720,1718.75,20728,1718.75
09/19/2013 8:52:58,1718.75,1719.25,1718.25,20737,1719
09/19/2013 8:56:19,1719,1720.25,1718.75,20733,1720.25
09/19/2013 8:59:57,1720.25,1722.25,1720,20716,1721.75
09/19/2013 9:02:12,1721.75,1722.25,1720.5,20693,1721.75
09/19/2013 9:05:15,1721.75,1722.75,1721.25,20704,1722
09/19/2013 9:07:48,1722,1722,1720,20715,1720.5
09/19/2013 9:09:51,1720.5,1720.5,1718.75,20734,1719.75
09/19/2013 9:13:00,1719.75,1720.5,1719.25,20728,1720
09/19/2013 9:16:40,1720,1720,1718.5,20692,1718.5
