"","ForeignInvestment","ElectricityAccess","RenewableEnergy","CO2Emission","Inflation","MobileSubscriptions","InternetUse","Exports","Imports","GDP","MortalityMale","MortalityFemale","BirthRate","DeathRate","MortalityInfant","LifeExpectancy","FertilityRate","PopulationGrowth","UrbanPopulation"
"114",3.47952570419792,25.398286819458,69.1256840258912,0.0639744983195783,1.108926907,49.3554961713317,2,22.8371701772321,35.1481270629138,708.370763247419,276,295.666,46.359,12.481,79.5,55.249,6.547,3.15701050954501,35.996
"115",105.785197448216,100,1.38720713429593,6.17494957877773,1.516833766,109.485232270313,63,153.255549662853,154.166224713994,21087.7946931036,43.796,75.889,9.4,7.3,5.9,81.3975609756098,1.36,0.49118281065151,94.665
"116",1.81897202342465,48.8,84.4045564890683,0.249531401054026,7.718381959,1.18430742419595,0.25,0.109123504913292,0.065879666347627,987.73658320217,178.967,238.266,19.855,8.276,49.3,65.178,2.41,0.710723543924855,31.405
"117",18.3225974978794,99.7299346923828,49.0940076493238,4.16766436131399,0.65494657,187.414402075975,37.5,37.0444051211325,62.7359212054693,6682.28115774575,78.873,142.35,12.565,10.04,6.2,75.28,1.767,0.183239906425096,63.096
"118",23.5263371265589,78.502080443828,4.34832056562224,5.09498940150775,10.14963142,92.5467716071001,10.2,46.6789825837072,56.6710490728501,2650.35364830438,146.281,314.025,24.609,6.57,22,67.383,2.637,1.64885738501064,67.567
"119",12.3933776795362,17.2579231262207,91.3046042575161,0.11294068201246,12.70123982,29.8255860880077,4.17,31.5102163297875,46.2213269017226,419.225814942685,348.482,415.685,41.491,12.006,70.1,54.7,5.562,2.92128916415123,30.955
"120",3.00502891161134,32.6518821716309,33.998815697514,0.619710029773852,6.283540874,76.908628045157,4,50.7446961342758,61.1755104174284,1203.38366252431,189.2,234.8,36.191,8.521,62.1,61.997,4.983,2.90232435136587,56.682
"121",4.29800264322616,98.6012268066406,13.6584289998917,3.13208253358925,2.892968717,95.4281204049826,28.33,51.2376727919807,62.2194007604958,8000.37643182154,99.578,203.255,12,7.3,13.3,72.9673170731707,1.57,0.237886692890185,40.579
"122",1.39388289093624,8.7,79.4703140300342,0.0754332982024574,7.411590929,20.5534678855773,2.26,22.7870415366383,34.8604520270293,458.868174427665,336.012,444.471,40.321,9.844,57.4,57.263,5.308,3.02879445593096,15.54
"123",4.26859027533685,99.2892303466797,3.81904229491699,7.77155474604007,1.710037175,120.440921762009,56.3,86.9302950693543,71.0144698174169,9071.35698672103,88.928,165.719,17.263,4.691,6.8,74.21,2.149,1.81960217613464,70.912
"124",1.74437360626819,100,9.06990153803901,17.2699195804458,1.7084574915,90.7130859712423,72.5503537967145,13.9076370938783,17.1878234740679,48289.700299921,74.6398090323198,127.079931854722,12.8116346316266,7.90624539495301,6.08860352552824,78.8046115961631,1.90016683703547,0.867298728703787,80.7919845746907
"125",2.54550426895494,45.371036529541,26.3739193412099,1.42753765236958,4.874919876,89.7339830754152,11.6,47.7572842014059,60.6562070522037,5191.58308141444,379.886,445.061,30.011,9.881,40.5,58.189,3.605,1.67652370814964,41.616
"126",13.9170614419377,12.7182464599609,80.7068299757796,0.0714397995613914,0.804073081,22.3348304698928,0.83,22.1982525775999,49.091934924651,348.151510969273,253.062,281.462,50.034,11.786,62.4,56.838,7.487,3.79496318310688,17.559
"127",1.63284880468655,48,86.7812380991764,0.577111379724362,13.72020184,55.0502877566554,11.5,25.2641156317997,17.3872692718379,2327.32066957391,359.82,392.538,41.344,14.306,81.1,50.847,5.839,2.6687468571641,43.48
"128",5.5933454100014,78.0574569702148,52.6411032150277,0.790571277142518,5.454855462,69.0560872318165,10,40.4671151559929,59.8969432679261,1526.49793806178,114.396,206.737,22.163,4.795,20.8,73.699,2.428,1.24765041069789,57.255
