     DATE              Volume
     19740501          15119060 
     19740502          13626090 
     19740503          11083350 
     19740506           9449010 
     19740507          10703820 
     19740508          11843560 
     19740509          14713995 
     19740510          15276540 
     19740513          11294500 
     19740514          10882080 
     19740515          11235790 
     19740516          12088380 
     19740517          13868970 
     19740520          10546020 
     19740521          12192960 
     19740522          15467085 
     19740523          14806930 
     19740524          13737450 
     19740528          10632620 
     19740529          12299260 
     19740530          13582330 
     19740531          10810330 
     19740603          12487440 
     19740604          16035520 
     19740605          13679100 
     19740606          13357370 
     19740607          19023670 
     19740610          13538980 
     19740611          12381440 
     19740612          11146176 
     19740613          11548710 
     19740614          10033680 
     19740617           9682620 
     19740618          10113590 
     19740619          10547700 
     19740620          11987340 
     19740621          11832920 
     19740624           9965960 
     19740625          11924250 
     19740626          11406680 
     19740627          12651780 
     19740628          12011160 
     19740701          10272080 
     19740702          13458160 
     19740703          13429670 
     19740705           7402450 
     19740708          15512190 
     19740709          15576640 
     19740710          13491937 
     19740711          14639607 
     19740712          17768830 
     19740715          13558990 
     19740716           9920220 
     19740717          11316220 
     19740718          13976660 
     19740719          11083750 
     19740722           9282370 
     19740723          12916950 
     19740724          12873280 
     19740725          13308550 
     19740726          10420580 
     19740729          11561130 
     19740730          11358570 
     19740731          10963640 
     19740801          11467270 
     19740802          10108400 
     19740805          11231720 
     19740806          15774910 
     19740807          13375830 
     19740808          16064800 
     19740809          10159660 
     19740812           7776030 
     19740813          10143410 
     19740814          11753170 
     19740815          11131940 
     19740816          10509940 
     19740819          11674170 
     19740820          13823280 
     19740821          11650660 
     19740822          15689350 
     19740823          13590640 
     19740826          14625330 
     19740827          12972740 
     19740828          16670400 
     19740829          13685300 
     19740830          16227410 
     19740903          12755020 
     19740904          16932240 
     19740905          14205560 
     19740906          15131260 
     19740909          11158810 
     19740910          11981450 
     19740911          11822290 
     19740912          16922690 
     19740913          16070168 
     19740916          18369970 
     19740917          13725860 
     19740918          11766820 
     19740919          16987500 
     19740920          16249860 
     19740923          12134040 
     19740924           9841565 
     19740925          17620680 
     19740926           9056230 
     19740927          12230935 
     19740930          14997730 
     19741001          16897380 
     19741002          12233600 
     19741003          13153810 
     19741004          15907450 
     19741007          14995710 
     19741008          15456290 
     19741009          18817110 
     19741010          26364850 
     19741011          20095295 
     19741014          19775295 
     19741015          17377300 
     19741016          14793480 
     19741017          14480440 
     19741018          16461360 
     19741021          14497090 
     19741022          18931600 
     19741023          14195460 
     19741024          14906430 
     19741025          12647900 
     19741028          10541110 
     19741029          15605720 
     19741030          20132810 
     19741031          18843305 
     19741101          13494540 
     19741104          12738660 
     19741105          15961780 
     19741106          23934100 
     19741107          17150010 
     19741108          15891060 
     19741111          13221440 
     19741112          15044760 
     19741113          16039390 
     19741114          13544620 
     19741115          12483890 
     19741118          15230470 
     19741119          15716930 
     19741120          12428250 
     19741121          13816450 
     19741122          13015510 
     19741125          11298350 
     19741126          13596510 
     19741127          14809550 
     19741129           7403160 
     19741202          11142680 
     19741203          13620340 
     19741204          12585340 
     19741205          12887130 
     19741206          15495620 
     19741209          14661370 
     19741210          15690250 
     19741211          15700320 
     19741212          15387960 
