  DATE     VOLUME   
 18890925    167986 
 18890926    184251 
 18890927    301653 
 18890928    103065 
 18890930    195565 
 18891001    196258 
 18891002    136889 
 18891003    324513 
 18891004    283807 
 18891005     91038 
 18891007    222468 
 18891008    290320 
 18891009    248302 
 18891010    284882 
 18891011    267714 
 18891012    101697 
 18891014    247696 
 18891015    261685 
 18891016    178530 
 18891017    203780 
 18891018    196057 
 18891019     95536 
 18891021    274174 
 18891022    207481 
 18891023    220901 
 18891024    211030 
 18891025    235186 
 18891026    115111 
 18891028    193895 
 18891029    196255 
 18891030    234335 
 18891031    144177 
 18891101    169911 
 18891102    102690 
 18891104    228016 
 18891105     C     
 18891106    280444 
 18891107    287467 
 18891108    308063 
 18891109    148876 
 18891111    257020 
 18891112    212745 
 18891113    242861 
 18891114    224066 
 18891115    274004 
 18891116    135139 
 18891118    383229 
 18891119    218222 
 18891120    216270 
 18891121    214916 
 18891122    194459 
 18891123     90476 
 18891125    232678 
 18891126    206776 
 18891127    278321 
 18891128     C     
 18891129    334961 
 18891130    210455 
 18891202    398633 
 18891203    344062 
 18891204    300244 
 18891205    231688 
 18891206    280500 
 18891207    127592 
 18891209    209952 
 18891210    213802 
 18891211    209285 
 18891212    199402 
 18891213    123100 
 18891214     90152 
 18891216    149200 
 18891217    143170 
 18891218    191088 
 18891219    238567 
 18891220    305289 
 18891221     82574 
 18891223    114494 
 18891224     54439 
 18891225     C     
 18891226     83540 
 18891227     85043 
 18891228    110746 
 18891230    209896 
 18891231    171239 
 18900101     C     
 18900102    173852 
 18900103    131731 
 18900104    112561 
 18900106    194210 
 18900107    301467 
 18900108    393016 
 18900109    173734 
 18900110    181352 
 18900111     96721 
 18900113    255747 
 18900114    191496 
 18900115    180000 
 18900116    170828 
 18900117    117304 
 18900118     82311 
 18900120    153574 
 18900121    171298 
 18900122    221879 
 18900123    227036 
 18900124    251533 
 18900125    144520 
 18900127    337101 
 18900128    272624 
 18900129    311456 
 18900130    220151 
 18900131    182528 
 18900201    107734 
 18900203    214152 
 18900204    223306 
 18900205    154596 
 18900206    166157 
 18900207    246622 
 18900208    104234 
 18900210    193467 
 18900211    208689 
 18900212    148383 
 18900213    125877 
 18900214    108646 
 18900215     76308 
 18900217    212163 
 18900218    154217 
 18900219    245045 
 18900220    209173 
 18900221    313958 
 18900222     C     
 18900224    251583 
 18900225    185880 
 18900226    188072 
 18900227    152292 
 18900228    164805 
 18900301     84676 
 18900303    148854 
 18900304    132428 
 18900305    228953 
 18900306    253952 
 18900307    272921 
 18900308    128859 
 18900310    393614 
 18900311    204280 
 18900312    241112 
 18900313    291198 
 18900314    197475 
 18900315     94315 
 18900317    175940 
 18900318    119079 
 18900319    123530 
 18900320     88184 
 18900321    113765 
 18900322     45503 
 18900324    141957 
 18900325    107397 
 18900326    101283 
 18900327    107774 
 18900328     99038 
 18900329     34224 
 18900331     59679 
 18900401     57189 
 18900402    129470 
 18900403    165423 
 18900404     C     
 18900405     58869 
 18900407    143636 
 18900408     55354 
 18900409    105524 
 18900410    107866 
 18900411    167723 
 18900412     84095 
 18900414    177094 
 18900415    185900 
 18900416    127137 
 18900417    147397 
 18900418    138960 
 18900419    117910 
 18900421    236639 
 18900422    175123 
 18900423    168281 
 18900424    300056 
 18900425    241610 
 18900426    214017 
 18900428    393808 
 18900429    367682 
 18900430    320217 
 18900501    321151 
 18900502    336363 
 18900503    130933 
 18900505    415649 
 18900506    361626 
 18900507    272917 
 18900508    323146 
 18900509    429329 
 18900510    210407 
 18900512    437460 
 18900513    309276 
 18900514    523095 
 18900515    486626 
 18900516    463587 
 18900517    247684 
 18900519    416162 
 18900520    419485 
 18900521    437468 
 18900522    332975 
 18900523    267765 
 18900524    110253 
 18900526    236551 
 18900527    333203 
 18900528    408032 
 18900529    463816 
 18900530     C     
 18900531    133998 
 18900602    266047 
 18900603    269617 
 18900604    238989 
 18900605    207079 
 18900606    190774 
 18900607     81215 
 18900609    224491 
 18900610    180146 
 18900611    185966 
 18900612    182654 
 18900613    167148 
 18900614     43678 
 18900616     67694 
 18900617     95636 
 18900618    194859 
 18900619    248923 
 18900620    142768 
 18900621     53328 
 18900623    147362 
 18900624    126310 
 18900625    123261 
 18900626    142086 
 18900627    167417 
 18900628     57410 
 18900630    116495 
 18900701     93399 
 18900702     75440 
 18900703     76777 
 18900704     C     
 18900705     C     
 18900707    100825 
 18900708     97860 
 18900709    160265 
 18900710    170062 
 18900711    112951 
 18900712     49499 
 18900714     99905 
 18900715     85693 
 18900716     90514 
 18900717     75499 
 18900718     46700 
 18900719     21220 
 18900721     72261 
 18900722     52723 
 18900723     62790 
 18900724     80489 
 18900725     76443 
 18900726     26273 
 18900728    113895 
 18900729     76518 
 18900730     75462 
 18900731    131054 
 18900801     76932 
 18900802     21651 
 18900804    111089 
 18900805    117981 
 18900806    157185 
 18900807    169141 
 18900808     86530 
 18900809     81470 
 18900811    225541 
 18900812    176569 
 18900813    110914 
 18900814    112044 
 18900815    163417 
 18900816     69635 
 18900818    124549 
 18900819    131469 
 18900820    110293 
 18900821    240133 
 18900822    174901 
 18900823     67236 
 18900825     85685 
 18900826    180863 
 18900827    159289 
 18900828    145227 
 18900829     80772 
 18900830     21631 
 18900901     C     
 18900902    112442 
 18900903    108524 
 18900904    112223 
 18900905    105315 
 18900906     51102 
