Date,Liquid Alternative Beta Index,Event Driven Liquid Index,Global Strategies Liquid Index,Long/Short Liquid Index,Managed Futures Liquid Index,Merger Arbitrage Liquid Index
2010/09/18,1029.77736251717,1069.6514584464,904.01737225858,1060.62364158319,945.726877006856,1055.53530631758
2010/09/17,1034.63450305299,1066.78172651486,896.431411702971,1058.40316135936,948.171955204082,1065.70275409301
2010/09/16,1037.14886087506,1065.07583819636,894.639320223976,1052.71852494042,938.900053054157,1063.0183651864
2010/09/15,1037.16879291505,1061.56941397574,897.686608427567,1054.87628504069,947.044548314609,1065.22920404444
2010/09/14,1031.96762505326,1063.96228581876,899.676061006329,1049.50586808366,945.026205186934,1053.01985773994
2010/09/13,1032.31200792484,1063.95686410068,894.489812834231,1058.06897821032,945.89767747655,1059.56217363352
2010/09/12,1020.19261293896,1058.28232508442,888.888109461104,1046.83093234426,938.139754045844,1057.84944370694
2010/09/11,1029.93530166871,1049.18976745166,892.417550277292,1039.63692456659,935.900161710651,1054.70626765496
2010/09/10,1022.84109735122,1058.87618555169,885.910866431947,1047.25037941628,937.962860001291,1051.37413590493
2010/09/09,1029.2879905973,1053.18831031624,886.83851761459,1040.89636186628,946.357582183301,1053.38517962121
2010/09/08,1027.30707418994,1049.81647184323,889.489631942336,1035.69970949588,940.6335338634,1057.04549801431
2010/09/07,1018.84500253555,1051.92741467115,880.940643402646,1033.05297636452,946.301896351453,1057.33976258276
2010/09/06,1019.94640771636,1052.85317506506,890.156938477122,1042.19806085266,939.240796377225,1057.55367070014
2010/09/05,1025.83795900031,1046.91618812968,886.313376122961,1038.53285959551,942.626087011713,1052.69890112275
2010/09/04,1024.89550133962,1053.10082482909,886.472273748318,1042.10160560119,942.199626068456,1053.05739587355
2010/09/03,1021.97764850178,1048.28765273512,892.645565096536,1039.66615478111,937.793956691814,1059.45543670494
2010/09/02,1025.31359577616,1047.71126564631,887.705799818185,1033.70310378496,945.132954073594,1052.46405731914
2010/09/01,1019.4378402991,1040.87442850738,876.26689771332,1027.81959036779,942.927666674682,1050.73937151191
2010/08/31,1009.31774230726,1031.73116162635,867.648742962586,1019.30096118659,956.658611528193,1049.14879004847
2010/08/30,1013.91624294002,1033.59936080489,872.735356587679,1021.06788329626,952.333676027736,1046.52133608809
2010/08/29,1020.19788146453,1037.924590019,872.045231115992,1026.84477314539,952.571089161153,1053.13635634497
2010/08/28,1020.12013612604,1038.12574378897,878.375662209825,1027.91885640573,945.995149879611,1051.75540869199
2010/08/27,1012.45295851928,1040.03734850235,873.88615570679,1026.82958434378,952.687109056932,1047.51792834126
2010/08/26,1013.36407255976,1029.62093778174,871.496753538882,1015.00077840772,947.627221578982,1049.24731155607
2010/08/25,1010.08336605789,1039.68035514489,867.225739120965,1022.47035724823,951.425594449572,1051.29250489441
2010/08/24,1013.1552121467,1032.43481268841,873.02421388408,1016.26241225461,949.859832959005,1051.26230735895
2010/08/23,1009.09056394172,1033.41955654504,875.108790287882,1030.22579144558,949.925002786628,1055.61205314473
2010/08/22,1017.15763328953,1036.57956754646,879.547804619137,1028.53689226693,951.305508526708,1048.96148834256
2010/08/21,1021.05749178654,1040.05429224042,871.798631742757,1029.63118763689,946.553520087838,1051.22060597197
2010/08/20,1019.1327256724,1041.61714702276,875.523227029323,1026.98102265063,948.442103816904,1049.49475529721
2010/08/19,1018.96468850188,1038.49514479216,879.299038884487,1035.03541747763,946.280879801286,1049.85370688671
2010/08/18,1023.35030670196,1045.93283493148,880.640698359261,1041.44917191741,945.531102062495,1052.64063396883
2010/08/17,1018.67607975161,1047.69911845608,878.103935144871,1038.8404421885,948.510898889628,1050.72510471528
2010/08/16,1018.95066481459,1034.79213271503,878.311107118907,1029.58680563738,947.901715046377,1056.29938492641
2010/08/15,1014.42054280076,1033.97835699269,878.831188071608,1024.94107815807,942.150183740487,1043.92153375977
2010/08/14,1013.52123519485,1040.92361556968,877.355614494116,1024.32890382267,937.381069099112,1048.23023012065
2010/08/13,1010.40016356829,1031.46377540951,875.378353538548,1031.70589307421,935.198327168052,1051.5959769216
2010/08/12,1014.34026726512,1037.12347873158,876.820531212972,1028.70524837727,942.115737668237,1050.10484024736
2010/08/11,1014.81636532054,1044.63582710968,880.869042955906,1035.53556829284,940.330759849316,1054.04976625652
2010/08/10,1031.92891939375,1052.00121817271,886.938387232994,1043.77923613884,939.139322407048,1054.37438029983
2010/08/09,1035.27417209793,1063.46832577197,892.038752926481,1048.92113052572,941.347953149208,1057.76850637496
2010/08/08,1029.58409634142,1056.85225461074,884.649721368616,1050.76934280268,942.163484696243,1059.10279922121
2010/08/07,1034.04151910892,1054.8301314096,891.427288190626,1041.37993993948,942.908887163022,1060.42088282329
2010/08/06,1031.62381278201,1060.79798393573,888.912409327909,1043.46864311428,944.912022515982,1054.79697500678
2010/08/05,1031.93230360293,1056.63473065612,885.612822563293,1047.9662187035,939.713399133836,1059.18068534636
2010/08/04,1032.84315210416,1066.09499132609,892.683786303128,1045.47905094513,946.371044368058,1061.69243507981
2010/08/03,1031.5570048607,1063.63455939145,888.605804922434,1045.63015832671,935.706924455656,1060.22932941147
2010/08/02,1027.12758414308,1064.16354616742,886.134883423934,1049.44057849012,935.42111134008,1061.42323431851
2010/08/01,1028.78011670944,1056.20254791516,883.195506085032,1044.7828155831,930.742734530525,1050.00437358518
2010/07/31,1025.99631953605,1057.08684567596,887.231619466091,1034.48920709786,934.893763961225,1050.5205985699
2010/07/30,1029.47830461151,1057.71154513423,888.592927082659,1036.09188665746,931.466250100642,1049.52290327805
2010/07/29,1029.21295908101,1051.4995122338,887.800802677508,1044.41545512333,928.167713261,1060.0086175745
2010/07/28,1020.32640743939,1050.90780162373,883.148127503129,1039.966001593,918.722627800497,1060.28632485897
2010/07/27,1023.36088334851,1056.4661844486,889.998084542229,1049.26291470492,919.319732254614,1051.36089295526
2010/07/26,1030.85539162626,1053.95433598906,883.967958213677,1048.42303941226,924.3170742669,1056.28112688808
2010/07/25,1017.15482359003,1043.87252730918,883.628799776115,1038.92608783333,924.358276888055,1051.49707242225
2010/07/24,1024.15352250631,1051.83538456515,882.148543976933,1044.26753746504,926.436493830071,1056.65821136202
2010/07/23,1026.31676922569,1050.62084122098,887.69411809884,1039.2694690942,929.83699663052,1057.52637742945
2010/07/22,1020.04281424126,1046.06362150384,879.265856244974,1032.77756934463,933.024237064111,1046.03375654024
2010/07/21,1010.7742344275,1033.62594613636,876.862761524257,1028.83082324604,929.427427543542,1049.73860000685
2010/07/20,1015.14516665366,1037.47870886948,875.059278762259,1030.71589589875,926.138819589952,1047.15017193934
2010/07/19,1006.33610859038,1034.92021283045,869.975465724628,1019.68351910183,928.850018459124,1050.7581835541
2010/07/18,1014.17431142496,1026.61163860457,868.997798323917,1019.59848300487,931.254482701156,1047.65392084814
2010/07/17,1009.91919874275,1025.49281444918,872.455501924179,1020.22540866411,935.30407130138,1044.50285485274
2010/07/16,1009.12981947465,1032.44293912829,873.908457539345,1018.05488929512,931.2098735318,1045.14739783079
2010/07/15,1016.55255109095,1032.91957151109,873.369169030243,1033.70328511642,923.496764674258,1051.86169458445
2010/07/14,1014.47887280087,1032.69132436067,879.351181763596,1035.48579212411,928.613835304776,1049.77924895479
2010/07/13,1016.93999321016,1037.03668482752,879.264878552347,1030.33955432537,927.976085661415,1052.64695902468
2010/07/12,1004.08816337482,1026.70163751926,870.673931504724,1024.16658531404,929.572323067866,1049.59951500383
2010/07/11,1007.68865579623,1032.7144412468,877.08741383216,1025.38833203918,926.933706838145,1045.49171017715
2010/07/10,1009.73085851936,1025.39714463737,877.256336798862,1030.31660710129,929.804771001773,1049.76046806568
2010/07/09,1010.67595970599,1026.39951162147,876.174235564369,1028.47321297469,932.105994886443,1047.18772662219
2010/07/08,1009.53097861946,1025.96621023804,873.262519654826,1026.95664048446,935.871638836336,1045.64811298808
2010/07/07,999.092016155007,1019.06482735785,873.948931459458,1014.73666452934,940.51683440214,1038.08228862395
2010/07/06,992.543304390416,1013.5617004993,862.148632773018,1005.4104519557,940.506694486033,1041.58032303672
2010/07/05,995.554091131948,1010.02511214759,868.476209862093,1005.20732107492,944.124191883609,1036.44291273048
2010/07/04,998.02037884865,1009.2993504327,862.794025938698,1000.40178737857,948.985166029119,1041.57735312151
2010/07/03,990.973895276301,1009.82853360098,860.51691031821,1000.25486859062,944.339092176029,1035.59577905824
2010/07/02,996.755535570057,1008.63909861357,864.243234293322,1004.39165663522,944.326619181238,1038.8939604677
2010/07/01,997.552300363899,1012.71693319511,868.829114748733,1002.38334563207,956.02918455281,1035.39350345563
2010/06/30,992.020341878645,1013.01566704816,864.872834966647,1011.42999938184,949.953855051264,1034.49505998675
2010/06/29,994.811919875867,1011.98051045322,869.326344504111,1009.65144951665,951.998996994639,1031.75962419614
2010/06/28,1003.98921427673,1026.05407465478,875.483973155589,1027.7275743374,939.24528935023,1035.38713065285
2010/06/27,1006.97208992629,1020.72633161449,869.46841728372,1027.13755688819,936.931764609749,1030.83268029825
2010/06/26,1008.41087626253,1016.6666065403,871.293166811031,1022.97223857238,944.566875579016,1032.6959848797
2010/06/25,1002.02075134353,1020.37674856261,877.245536264033,1020.2615870019,939.998784231466,1029.12685819592
2010/06/24,1000.55124211469,1019.27731659465,873.836925808719,1020.59514449491,939.742795103373,1035.00813556937
2010/06/23,1008.70312580363,1024.44591501695,873.188169008898,1035.72613087947,939.419607244626,1031.29252215866
2010/06/22,1011.40780954687,1019.37757535342,876.311347175424,1030.84369801253,940.523811054201,1032.38869261903
2010/06/21,1012.15679669168,1025.78862739369,878.886417845939,1042.54064964666,926.667523849412,1026.45351017942
2010/06/20,1012.56420982549,1022.31533682821,878.117368260391,1040.73199162009,932.586283162016,1034.85064098272
2010/06/19,1007.9849510242,1029.94470232599,875.462658209851,1041.18282966598,930.317375999121,1026.33960225844
2010/06/18,1008.90131791163,1025.83068841808,882.875390944695,1044.07762275413,935.96782881553,1029.68966897846
2010/06/17,1010.57539527873,1027.01838638623,878.894798802971,1036.7059766068,938.921905450306,1026.02681484949
2010/06/16,1003.74424146636,1027.14931051665,880.266414607172,1033.27295868672,927.687152334131,1030.46299410455
2010/06/15,1008.03673236266,1025.67612393031,873.682118918368,1035.32103791119,930.546043617897,1034.44973470508
2010/06/14,1004.15228093299,1014.38314920804,870.605078952475,1032.02249813842,942.936614944765,1023.82555024465
2010/06/13,996.115251927137,1010.88437469554,874.585941330898,1029.08484171794,956.37671153917,1022.30089705058
2010/06/12,1001.96253969256,1015.82418783876,866.904196590709,1027.17782486059,953.219935006625,1029.55233361213
2010/06/11,998.505148164112,1016.8908101552,873.310100591965,1030.57724387071,956.61684123331,1029.79646501222
2010/06/10,1000.54430884933,1006.56258536241,869.684830766629,1019.47409347325,950.921525235369,1027.30214661134
2010/06/09,990.813696669507,1003.87341205276,857.467172144854,1009.52180524556,961.785133870544,1017.90426823942
2010/06/08,988.69368322172,1001.38221608242,861.566552120759,1012.18707023561,975.118209287901,1018.74430721856
2010/06/07,989.546012832149,998.137620088198,856.477050812634,1007.25591894692,968.457840559143,1014.84704707319
2010/06/06,994.899150285871,1004.84058278547,857.997790707474,1022.97101975791,965.403636382861,1016.17042045754
2010/06/05,995.551866629658,1004.80629912607,865.666903130922,1019.9487994703,961.749547303719,1015.12674918363
2010/06/04,988.289612342651,1001.76720002336,859.231206690776,1019.33854345874,959.087821929885,1008.71922174414
2010/06/03,995.498752259034,1015.39908101187,873.984656205754,1034.94595400196,946.803628543763,1017.96165846472
2010/06/02,997.571233861081,1003.36731916455,864.812805528016,1029.55716168596,951.922973974782,1017.01876134725
2010/06/01,990.950725833564,995.337601485244,862.703263768484,1020.2226811355,950.840532308026,1009.39089902728
2010/05/31,993.924352929323,1008.357743488,869.583835216431,1030.12471709086,950.447247446868,1009.35660304239
2010/05/30,1000.62032878765,1010.02939752438,873.099801450363,1025.27141449422,946.820533314529,1008.93944503585
2010/05/29,997.001677544557,1010.64916982179,873.514623193661,1025.15991091198,945.447491253528,1014.51647129347
2010/05/28,996.419232969219,1004.21224719864,875.087279180474,1024.53653683579,951.455851314446,1016.60404019327
2010/05/27,998.825101694092,1007.89243417046,869.492268732456,1025.4407089535,941.621836556341,1015.25451331289
2010/05/26,983.853088406716,995.267678654625,861.810367913195,1016.63017727617,965.739400653906,1008.52544801924
2010/05/25,991.351477711746,997.348695759993,860.292130114888,1013.71711854605,969.417529937105,1003.43099171631
2010/05/24,993.126634552683,995.834041051152,862.257554644652,1020.63747958147,956.062677918425,1009.83894079916
2010/05/23,991.524893091466,999.808425404693,859.647971308346,1019.23455168733,954.619290239351,1010.4646424301
2010/05/22,988.358966762296,995.395602299266,865.387091682188,1023.39116938937,956.8644267808,1012.5471874727
2010/05/21,994.190748966898,995.667099668951,860.866424248669,1023.65458264575,956.77244539527,1006.4181772352
2010/05/20,985.033586581185,988.806828980175,861.068735005256,1014.20266359071,953.822165531419,999.643371011314
2010/05/19,1003.46557024488,1009.83709158739,874.919651450711,1029.22129266465,956.656389506431,1006.27597211777
2010/05/18,1007.85467837303,1017.89355248453,885.078346415189,1032.87840190086,953.665984771572,1007.94970273372
2010/05/17,1007.45313552303,1023.32478242985,882.125280945637,1037.31195308048,954.429571487612,1012.95303489317
2010/05/16,1005.60967421344,1015.50117870688,885.545475295634,1047.41010832567,949.588861337992,1017.37487780272
2010/05/15,1005.11383060735,1017.74129125091,892.555513024132,1040.65276876729,956.338090495852,1011.58830916205
2010/05/14,1009.99940998094,1017.38569477729,892.075294734233,1046.57582986541,951.627432148687,1010.95761984966
2010/05/13,1017.48578875089,1023.12896774651,895.990714275326,1056.77722155045,946.916158289084,1019.12686669879
2010/05/12,1014.40751237108,1022.63500626226,896.402954789243,1055.87966676825,938.899202576009,1018.78335693237
2010/05/11,1009.56879412621,1021.59600655825,888.330796369136,1047.27505394199,938.170179889896,1012.65721717453
2010/05/10,1012.06264310549,1014.68420900482,896.735457435679,1051.80364228037,938.481103720445,1017.2401139552
2010/05/09,993.62999076401,1003.39399713594,870.229954961709,1029.96258668885,928.895094566855,1003.36471906932
2010/05/08,997.784545568214,997.097378839049,873.315753822591,1027.6670817456,934.133060637578,998.088981763819
2010/05/07,1002.15310415487,998.308875342276,877.958469445926,1030.349132789,935.204802627374,1000.36804721289
2010/05/06,1007.75922850898,1012.21768334708,885.241486986561,1041.49019397024,934.445666484807,1007.23336860801
2010/05/05,1015.12187499294,1032.51068035529,906.17074613919,1047.87395870543,933.491684300597,1025.16858021751
2010/05/04,1023.74289743874,1037.79771641777,913.384693512875,1058.35587242597,934.839500081444,1020.05327156012
2010/05/03,1026.87187010566,1048.33303448098,922.167871183371,1070.36407037345,939.786677009987,1021.68180803101
2010/05/02,1025.44671750325,1041.91781460794,919.80671699647,1069.14766583118,939.529397218808,1019.73951753423
2010/05/01,1029.61084756688,1038.99458583072,920.266377499008,1068.97811801977,939.47748154503,1023.59984759581
2010/04/30,1023.6908655315,1045.25860276537,921.069792192976,1067.23580479223,937.357081920953,1024.85984469893
2010/04/29,1030.6057959255,1049.97603848254,919.999276166303,1066.79535741811,936.25639457879,1025.00198876359
2010/04/28,1029.07157989756,1047.3440647807,921.610698807111,1058.91321480365,938.23821983124,1025.72649731458
2010/04/27,1029.43072187171,1046.1660511905,914.568494721806,1065.10623158548,932.937994787694,1021.24231992828
2010/04/26,1025.49876956359,1047.31673689272,920.449708393928,1073.29047573473,944.67844420844,1029.35374692947
2010/04/25,1028.31723137191,1050.35275102829,926.511556454463,1070.78469236246,939.1901577585,1025.76995546969
2010/04/24,1028.38844764846,1046.01429546214,928.07571543796,1068.27063898073,942.149133621158,1032.1666657424
2010/04/23,1024.99536140224,1044.68127691797,922.076277132499,1072.46931462966,938.194414166613,1026.70987216154
2010/04/22,1029.76164221012,1050.40566590779,918.651655823736,1065.44423388926,939.370077032928,1027.01206627863
2010/04/21,1028.38681630602,1049.15956107801,925.781727371873,1071.99327373646,935.397959816638,1025.80507208452
2010/04/20,1030.19550492785,1047.99076009915,926.081465199673,1069.54040253622,938.903662495424,1033.73664766365
2010/04/19,1022.2825637567,1045.78114918283,919.73777621197,1064.48427373776,936.329458963695,1023.7699638096
2010/04/18,1024.57006230366,1044.1135019436,925.566859242697,1062.66306686767,936.66450395569,1029.28770456586
2010/04/17,1029.91952847858,1040.0558424997,921.275106769435,1063.00881575112,934.074527340207,1023.61151178694
2010/04/16,1028.05509764923,1043.78119814747,921.375476984224,1064.59368033152,938.305582813006,1030.21677133881
2010/04/15,1033.20656227555,1041.41433385795,921.287404583507,1074.03060466174,949.164628532819,1032.63239861594
2010/04/14,1031.96393969721,1039.59453606104,919.622640815258,1077.60957696326,947.218854061532,1025.37173156409
2010/04/13,1027.31405385524,1037.79359058678,914.034392659968,1062.726498136,938.130110990797,1028.66328149635
2010/04/12,1022.00851861251,1040.13870116121,918.228950453029,1071.13208177196,937.965072413599,1032.10544824735
2010/04/11,1020.97331939137,1033.44083704884,914.28694609603,1068.90684238239,943.038065833031,1030.21222655135
2010/04/10,1019.15103725548,1037.61699163848,917.091133423592,1063.81390604173,944.00920497903,1030.12988502024
2010/04/09,1024.68205637301,1032.89563318999,918.517464674442,1071.12371438888,944.426789549741,1029.00106111574
2010/04/08,1019.34942047709,1034.55204090796,918.149529184137,1062.9457434805,946.276612041017,1020.19851804493
2010/04/07,1017.25066911062,1039.35317115053,913.870419302004,1061.20413532826,942.952061131054,1027.43415323486
2010/04/06,1019.57519394319,1032.33606124188,914.296234653811,1064.98952057216,940.667355495433,1014.94221614926
2010/04/05,1010.70478380613,1030.37798003854,914.18845264483,1067.60472113181,941.439410066024,1018.99943355799
2010/04/04,1018.76494100416,1029.24304691061,909.265823281639,1053.79307541778,938.647055051258,1023.71853912797
2010/04/03,1017.97605207333,1032.17325891817,911.077969133462,1057.42906019316,942.19794439692,1018.21715270146
2010/04/02,1018.35246486666,1033.67790901788,909.074678044082,1056.84569766354,940.482468006323,1018.46955164369
2010/04/01,1018.29024173215,1034.94522471437,910.559172166341,1052.56174448648,937.484837035437,1024.62089554749
2010/03/31,1008.53716015931,1035.45839203738,913.281662272818,1047.79469398732,939.269014255523,1014.01561330711
2010/03/30,1011.27047118034,1024.80139903467,909.629502478805,1053.46507721421,937.239048230649,1011.3538277805
2010/03/29,1009.88866663386,1029.52890746753,907.423821535546,1048.8381659167,936.466229704156,1019.38440925371
2010/03/28,1016.0615882264,1029.06552137788,901.502060925963,1045.49735266019,931.309234335488,1017.37988664534
2010/03/27,1015.15276164374,1028.60001149477,905.065271792676,1046.08530260744,934.82041552055,1014.93308004902
2010/03/26,1011.42890757889,1025.34839217883,900.924924361214,1048.99200464886,929.457588031509,1010.3953991739
2010/03/25,1010.57135509385,1028.69495396542,904.517713751626,1046.09171800052,928.588361844338,1014.78762812342
2010/03/24,1014.19561653724,1023.89026005313,908.028458756356,1048.55762331778,928.963154017119,1012.33088974744
2010/03/23,1014.18080328358,1028.18861097096,909.674971676372,1052.60317073805,934.809149353127,1021.29590185117
2010/03/22,1009.95318003782,1025.71365201834,905.884962690561,1048.27025965899,934.653765898717,1016.82941727409
2010/03/21,1014.47097576433,1031.11314120935,907.879353660676,1043.89452213668,930.067291793409,1018.22048357305
2010/03/20,1009.26823503942,1030.30434786968,900.849908855329,1046.06707665077,928.951465998205,1018.50970016072
2010/03/19,1008.9483362767,1025.77272156623,907.729095029871,1038.90363440507,934.038305880509,1019.05132312088
2010/03/18,1016.51890797226,1024.84954292826,904.856247155044,1048.31981350858,930.519735342245,1016.87357127098
2010/03/17,1021.49534098798,1026.33325788766,911.269369059196,1044.65882856204,931.465461985334,1017.92004163716
2010/03/16,1018.92866587303,1027.01259861393,904.75728812588,1039.9038094502,931.737325269885,1023.52756432624
2010/03/15,1011.69338981353,1024.9651393001,903.445032692676,1042.01679645927,925.907277829223,1016.10922783784
2010/03/14,1015.70259658717,1025.58288165627,902.129500751001,1038.0097936022,926.594418718054,1020.90349100019
2010/03/13,1020.11377500902,1033.4497603043,903.312225676604,1040.84310481951,929.324890147425,1018.22490421454
2010/03/12,1015.57826611713,1030.28456874209,903.551553066421,1043.68368317522,924.679237760754,1016.22522293575
2010/03/11,1020.16249756443,1034.00247024897,908.684291672574,1039.70460826088,928.078004237657,1023.67831058014
2010/03/10,1019.57131264101,1034.00969679754,903.245239675174,1043.74543543282,931.388982972823,1016.0942193201
2010/03/09,1017.53528766674,1022.05853398995,899.168743787764,1040.53285338341,935.675305072737,1014.21351114822
2010/03/08,1017.44424392112,1021.1436756814,898.908704624269,1041.02555828233,925.613723669749,1019.01153289546
2010/03/07,1008.48572856927,1026.45695954609,896.277905191247,1028.09529979376,926.401234340633,1019.2816230828
2010/03/06,1015.99041612246,1027.37084067866,901.179486445807,1034.52552758263,931.013638124272,1019.79680535858
2010/03/05,1011.25302302753,1019.62672602147,895.531426657728,1035.869286253,929.169493312467,1016.30012886968
2010/03/04,1006.53870315451,1016.62513400113,894.527711402128,1021.93035511469,927.642541423566,1014.11057626825
2010/03/03,1011.81296609663,1017.15476207743,897.129835488419,1027.95758458875,922.584740473499,1015.39977851835
2010/03/02,1005.7117778427,1019.91838762691,888.487149601545,1024.81740540682,925.761752508362,1019.15675180451
2010/03/01,1007.7792813695,1014.80991467701,891.398356995619,1019.26411337693,922.743983685895,1007.86210550698
2010/02/28,1001.37764520401,1009.25095165769,886.308948121394,1012.28780084935,914.908520000146,1004.34517098697
2010/02/27,1007.16410931135,1012.14496120664,881.985539833531,1015.05349671396,918.17544502303,1003.83856991745
2010/02/26,999.146546050751,1010.67531886652,881.397660756007,1016.29985920946,911.868481242473,1006.53981466787
2010/02/25,998.211387056598,1012.16536131111,883.166904870504,1010.11235870185,913.937766998562,1007.44710511387
2010/02/24,1006.03550505182,1004.91379916143,881.040373430338,1017.66002729306,907.612367327105,1009.37942185789
2010/02/23,1001.66207182234,1013.51568504233,880.105073453371,1016.53962527159,914.593158857053,1004.35094153198
2010/02/22,998.70247818575,1005.37159671387,887.725835374341,1015.2732873201,915.059611328069,1006.14544951589
2010/02/21,997.317342057907,1011.60860892854,879.716233933792,1017.60696736738,915.565045571382,1010.30112829383
2010/02/20,1001.41051032262,1006.79321331315,878.03017460015,1008.89453576052,915.031229580526,1008.2925260084
2010/02/19,995.215482012945,1003.87107125308,884.498977243979,1014.69612633991,910.151214457459,1010.68308689302
2010/02/18,999.161784461805,1004.99006751594,883.049930435558,1012.92476808577,909.251634191128,1003.48452315809
2010/02/17,1002.4853615515,1000.14917671695,880.565971640982,1017.04181939167,912.890929673725,1004.92960790728
2010/02/16,999.860851717736,996.271872949943,880.372505542169,1006.35786533939,910.901958564632,1007.6985381497
2010/02/15,997.770951213242,997.119793577601,867.748336678457,1005.44031837336,907.679893565919,1001.77955176895
2010/02/14,990.279243515995,993.093786000697,871.062882958735,999.878231284226,909.949499605716,1001.14400142355
2010/02/13,993.086967966168,991.476381998772,868.253050772837,1002.38803157006,913.445249278871,1006.34509082121
2010/02/12,994.059690005527,995.371023997832,868.755293219875,999.401044206019,908.132289785982,1006.22306043022
2010/02/11,994.786735073998,988.827973670052,872.657349783628,1003.21826397866,907.967026888351,1003.42536364967
2010/02/10,991.52101221997,990.777373775392,870.199527834576,1001.33989033613,908.5346094494,1008.48677586205
2010/02/09,989.977532175963,993.397914864027,874.029982267147,1003.47410235335,904.236641298449,1001.13934016796
2010/02/08,992.423856776374,991.383576448933,870.275685937337,993.375541187433,903.834528036496,1006.81967035525
2010/02/07,992.907912131424,1003.92817708476,869.671559944221,991.489589346766,905.326289110767,1003.55616882782
2010/02/06,995.962272638453,998.779945814569,864.654929308407,993.178494174398,907.038116907174,1007.50127795812
2010/02/05,994.709874297952,996.34750606923,870.766640626591,998.451437223454,906.929314155057,1005.18954962387
2010/02/04,992.371473166542,1001.4350062513,868.140927573756,998.379607978756,908.877510092841,1005.1827296476
2010/02/03,999.423374146596,1002.4416875953,879.202546855701,1015.67912306677,910.561044143215,1002.23337390197
2010/02/02,1002.82071674436,1001.97350078829,880.946874099476,1009.18428953694,912.310808344744,1003.49647889338
2010/02/01,999.039056526303,1001.53679039614,884.646355222459,1008.23470727273,907.468349569911,1005.6493741845
2010/01/31,999.624305211294,1004.45821360526,874.119609717348,1007.84051787624,911.230017936256,1011.11814796399
2010/01/30,992.374976283485,1003.08715830904,878.621978188888,1000.19011287999,912.282576676868,1002.94475418031
2010/01/29,998.091500720326,1006.32750148726,875.05890719865,1008.86571917232,911.668061456123,1007.04034097722
2010/01/28,999.869431853332,1003.38194064643,882.945097948943,1008.13183145843,908.681585613678,1008.28114858704
2010/01/27,997.89881669372,1003.03411063788,881.516529902654,1008.85700301425,917.306480071551,1011.76232933673
2010/01/26,996.210065154386,1006.15561866669,887.892759374054,1012.89553644833,921.712581685347,1008.6049243979
2010/01/25,1003.92455260964,1012.75365333467,889.802721382107,1013.85130690982,922.525694393518,1003.99764950962
2010/01/24,994.9054050984,1012.36930615576,892.443796705273,1011.80410009942,927.108293838012,1004.16193615286
2010/01/23,1003.42964674152,1006.28035386725,891.013571768544,1011.56215956346,925.054159494921,1006.97467711598
2010/01/22,1000.21983157656,1005.19852458793,891.900577002895,1011.3825980332,922.661480499831,1001.93017996436
2010/01/21,1006.81356129534,1009.22164815401,894.605606887185,1020.89614897551,927.208773120768,1002.64519431727
2010/01/20,1003.78101630497,1009.72170996329,896.280382110476,1028.00665352213,937.847867570709,1003.17594506602
2010/01/19,1012.02790056988,1013.29319638309,899.143899653558,1034.78112050179,956.027511228424,1001.89910662661
2010/01/18,1013.13401363878,1016.45014697259,904.423837949489,1030.90789765079,943.573715142839,1003.63671825914
2010/01/17,1013.29730399968,1017.47449164202,901.645217045117,1029.19110599823,949.437015028061,1009.33392350007
2010/01/16,1006.07841327852,1010.48792650845,904.571925901372,1029.18647686303,948.505725047651,1002.23605995152
2010/01/15,1004.02207658761,1016.89667273104,898.488662743935,1031.18514264734,943.209935932601,1002.83701454906
2010/01/14,1006.44870982695,1019.02350165362,901.410530175724,1032.28380160417,954.280292647185,1006.40710841419
2010/01/13,1003.78849806191,1016.44858752233,906.03189515966,1030.54351255428,952.751392971846,1008.76034071843
2010/01/12,1007.75889233465,1017.66538340309,906.970299382617,1032.37779430391,951.789369190042,1004.44791695079
2010/01/11,1005.21584114736,1012.38214361017,907.778487491395,1038.36237012778,963.288844901402,1008.45635118848
2010/01/10,1007.45623272019,1014.10585903527,905.390345442981,1027.86812226286,963.48397992035,1006.64748373435
2010/01/09,1010.67887092587,1016.2608030379,902.332726549048,1029.25569608548,956.121217725745,1000.50902126661
2010/01/08,1003.89737488436,1018.50433759247,898.001122533085,1036.06851372206,961.003698709455,1001.69740922939
2010/01/07,1004.57218196717,1020.13242073741,900.604949874222,1033.90494577129,955.801495803359,1004.83422411345
2010/01/06,1001.18299618134,1013.27646698291,895.916004874179,1030.66545553337,966.652115259883,1008.68948415501
2010/01/05,1005.19486030435,1008.82259707529,900.509061818084,1028.71457038463,957.620410759417,1005.17736366143
2010/01/04,999.498588646112,1002.59533422263,896.237685701015,1021.44266267841,950.913697104509,1000.85285068871
2010/01/03,992.899014140301,992.460749621031,885.217931753678,1023.2865900698,950.069615711433,993.682075080929
2010/01/02,991.943060198329,996.567112461965,881.162233943294,1019.17780254394,946.855723015161,990.651691487228
2010/01/01,994.068647061411,997.009362180006,883.075153383092,1018.62369771653,948.459948498307,994.505719540135
2009/12/31,997.646147236058,990.727583886159,881.534062669781,1016.00522291553,949.792743861058,998.655183237842
2009/12/30,992.926917522404,994.567577314969,884.098595597198,1017.93036841149,943.387912788246,997.233950650036
2009/12/29,992.875168579299,997.415685514128,887.36080698146,1020.40613821173,949.959865062797,995.788062308533
