     DATE           Volume
     19631031       5031430 
     19631101       5237450 
     19631104       5399660 
     19631106       5598140 
     19631107       4322940 
     19631108       4565930 
     19631111       3964460 
     19631112       4610680 
     19631113       4714683 
     19631114       4612823 
     19631115       4791560 
     19631118       4726550 
     19631119       4429980 
     19631120       5329270 
     19631121       5683820 
     19631122       6631700 
     19631126       9323960 
     19631127       5215260 
     19631129       4812970 
     19631202       4782520 
     19631203       4521990 
     19631204       4790100 
     19631205       5188190 
     19631206       4829810 
     19631209       4426260 
     19631210       4549120 
     19631211       4399720 
     19631212       4216520 
     19631213       4289750 
     19631216       4281401 
     19631217       5213170 
     19631218       5999716 
     19631219       4405490 
     19631220       4596761 
     19631223       4539346 
     19631224       3971643 
     19631226       3696975 
     19631227       4364721 
     19631230       4932258 
     19631231       6730300 
     19640102       4675850 
     19640103       5552170 
     19640106       5483430 
     19640107       5702216 
     19640108       5383080 
     19640109       5180626 
     19640110       5257360 
     19640113       5444970 
     19640114       6497719 
     19640115       6752850 
     19640116       6195348 
     19640117       5600580 
     19640120       5571615 
     19640121       4802930 
     19640122       5429960 
     19640123       5384508 
     19640124       5076929 
     19640127       5239088 
     19640128       4722150 
     19640129       4455300 
     19640130       4230200 
     19640131       3996095 
     19640203       4141409 
     19640204       4327670 
     19640205       4014880 
     19640206       4113597 
     19640207       4713090 
     19640210       4153380 
     19640211       4041080 
     19640212       4645440 
     19640213       4815613 
     19640214       4359010 
     19640217       4782320 
     19640218       4657600 
     19640219       4278030 
     19640220       4693310 
     19640224       5641470 
     19640225       5006370 
     19640226       5348220 
     19640227       5427250 
     19640228       4983330 
     19640302       5685876 
     19640303       5577750 
     19640304       5244570 
     19640305       4680680 
     19640306       4791076 
     19640309       5508880 
     19640310       5495890 
     19640311       6175020 
     19640312       5290000 
     19640313       5665790 
     19640316       5139910 
     19640317       5482470 
     19640318       5880630 
     19640319       5679130 
     19640320       5024658 
     19640323       4941589 
     19640324       5207490 
     19640325       5422780 
     19640326       5762205 
     19640330       6057630 
     19640331       5274330 
     19640401       5513540 
     19640402       6851440 
     19640403       5992370 
     19640406       5850050 
     19640407       5895240 
     19640408       5380270 
     19640409       5304390 
     19640410       4986140 
     19640413       5332086 
     19640414       5124215 
     19640415       5274950 
     19640416       5242370 
     19640417       6028981 
     19640420       5563700 
     19640421       5753740 
     19640422       5401380 
     19640423       6684790 
     19640424       5609770 
     19640427       5068440 
     19640428       4791090 
     19640429       6201460 
     19640430       5694570 
     19640501       5991200 
     19640504       5356470 
     19640505       5340540 
     19640506       5547840 
     19640507       5603740 
     19640508       4913720 
     19640511       4490520 
     19640512       5203710 
     19640513       5889300 
     19640514       4723100 
     19640515       5068000 
     19640518       4592300 
     19640519       4362677 
     19640520       4791920 
     19640521       5352960 
     19640522       4637370 
     19640525       3994820 
     19640526       4292430 
     19640527       4451800 
     19640528       4557360 
     19640601       4300560 
     19640602       4176580 
     19640603       3993830 
     19640604       4879910 
     19640605       4237520 
     19640608       4009740 
     19640609       4466010 
     19640610       4171150 
     19640611       3641560 
     19640612       3840070 
     19640615       4112230 
     19640616       4590900 
     19640617       5339170 
     19640618       4733720 
     19640619       4048040 
     19640622       4541399 
     19640623       4059860 
     19640624       4844100 
     19640625       5010950 
     19640626       4446710 
     19640629       4381450 
     19640630       4359190 
     19640701       5320755 
     19640702       5226930 
     19640706       5080691 
     19640707       5239650 
     19640708       4764060 
     19640709       5036030 
     19640710       5421260 
     19640713       4803260 
     19640714       4765250 
     19640715       4606540 
     19640716       4639320 
     19640717       4640210 
     19640720       4392730 
     19640721       4565010 
     19640722       4567220 
     19640723       4556930 
     19640724       4207860 
     19640727       4088850 
     19640728       3863430 
     19640729       4045050 
     19640730       4536790 
     19640731       4221340 
     19640803       3783745 
     19640804       4778220 
     19640805       6166015 
     19640806       3942640 
     19640807       3192910 
     19640810       3050870 
     19640811       3447500 
     19640812       4142465 
     19640813       4602390 
     19640814       4075700 
     19640817       3783200 
     19640818       4182520 
     19640819       4163678 
     19640820       3843945 
     19640821       3624740 
     19640824       3790720 
     19640825       3771780 
     19640826       3302100 
     19640827       3561940 
     19640828       3757250 
     19640831       3340880 
     19640901       4649830 
     19640902       4804941 
     19640903       4311873 
     19640904       4202630 
     19640908       4095299 
     19640909       5686700 
     19640910       5467865 
     19640911       5636900 
     19640914       5370010 
     19640915       5687180 
     19640916       4232920 
     19640917       6381420 
     19640918       6163910 
     19640921       5308380 
     19640922       5245320 
     19640923       5919585 
     19640924       5843540 
     19640925       6167600 
     19640928       4813550 
     19640929       5075270 
     19640930       4720645 
     19641001       4466020 
     19641002       4374260 
     19641005       4845250 
     19641006       4824940 
     19641007       5093920 
     19641008       5057580 
     19641009       5286180 
     19641012       4109390 
     19641013       5397180 
     19641014       4515810 
     19641015       6499840 
     19641016       5144770 
     19641019       5014310 
     19641020       5141620 
     19641021       5170450 
     19641022       4699005 
     19641023       3830160 
     19641026       5232730 
     19641027       4468570 
     19641028       4888020 
     19641029       4394780 
     19641030       4124980 
     19641102       4431780 
     19641104       4721060 
     19641105       4382150 
     19641106       4813780 
